actiune,timestamp
LOAD_DOCTORS_FROM_DB,2025-05-25 17:21:26
Încărcare fișe medicale din DB,2025-05-25 17:21:26
LOAD_ROOMS_FROM_DB,2025-05-25 17:21:26
LOAD_NURSES_FROM_DB,2025-05-25 17:21:26
LOAD_INVOICES_FROM_DB,2025-05-25 17:21:26
LOAD_PATIENTS_FROM_DB,2025-05-25 17:21:26
LOAD_DOCTORS_FROM_DB,2025-05-25 17:21:26
Încărcare fișe medicale din DB,2025-05-25 17:21:26
Actualizare dată fișă medicală ID: 2,2025-05-25 17:21:58
READ_ALL_DOCTORS,2025-05-25 17:22:34
LOAD_PATIENTS_FROM_DB,2025-05-25 17:35:52
LOAD_DOCTORS_FROM_DB,2025-05-25 17:35:52
Încărcare fișe medicale din DB,2025-05-25 17:35:52
LOAD_ROOMS_FROM_DB,2025-05-25 17:35:52
LOAD_NURSES_FROM_DB,2025-05-25 17:35:52
LOAD_INVOICES_FROM_DB,2025-05-25 17:35:52
LOAD_PATIENTS_FROM_DB,2025-05-25 17:35:52
LOAD_DOCTORS_FROM_DB,2025-05-25 17:35:52
Încărcare fișe medicale din DB,2025-05-25 17:35:52
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 17:36:20
READ_ALL_DOCTORS,2025-05-25 17:36:41
CREATE_DIAGNOSIS: m,2025-05-25 17:36:50
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 17:37:03
UPDATE_DIAGNOSIS_DB: M,2025-05-25 17:37:41
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 17:37:44
DISPLAY_ALL_PRESCRIPTIONS,2025-05-25 17:38:09
LOAD_PATIENTS_FROM_DB,2025-05-25 18:01:50
LOAD_DOCTORS_FROM_DB,2025-05-25 18:01:50
Încărcare fișe medicale din DB,2025-05-25 18:01:50
LOAD_ROOMS_FROM_DB,2025-05-25 18:01:50
LOAD_NURSES_FROM_DB,2025-05-25 18:01:50
LOAD_INVOICES_FROM_DB,2025-05-25 18:01:50
LOAD_PATIENTS_FROM_DB,2025-05-25 18:01:50
LOAD_DOCTORS_FROM_DB,2025-05-25 18:01:50
Încărcare fișe medicale din DB,2025-05-25 18:01:50
READ_ALL_DOCTORS,2025-05-25 18:03:08
CREATE_DIAGNOSIS: Vertij,2025-05-25 18:03:15
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:03:18
UPDATE_DIAGNOSIS_DB: Vertij,2025-05-25 18:04:06
LOAD_PATIENTS_FROM_DB,2025-05-25 18:24:55
LOAD_DOCTORS_FROM_DB,2025-05-25 18:24:55
Încărcare fișe medicale din DB,2025-05-25 18:24:55
LOAD_ROOMS_FROM_DB,2025-05-25 18:24:55
LOAD_NURSES_FROM_DB,2025-05-25 18:24:56
LOAD_INVOICES_FROM_DB,2025-05-25 18:24:56
LOAD_PATIENTS_FROM_DB,2025-05-25 18:24:56
LOAD_DOCTORS_FROM_DB,2025-05-25 18:24:56
Încărcare fișe medicale din DB,2025-05-25 18:24:56
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:25:21
LOAD_PATIENTS_FROM_DB,2025-05-25 18:31:46
LOAD_DOCTORS_FROM_DB,2025-05-25 18:31:46
Încărcare fișe medicale din DB,2025-05-25 18:31:46
LOAD_ROOMS_FROM_DB,2025-05-25 18:31:46
LOAD_NURSES_FROM_DB,2025-05-25 18:31:46
LOAD_INVOICES_FROM_DB,2025-05-25 18:31:46
LOAD_PATIENTS_FROM_DB,2025-05-25 18:31:46
LOAD_DOCTORS_FROM_DB,2025-05-25 18:31:46
Încărcare fișe medicale din DB,2025-05-25 18:31:46
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:32:04
LOAD_PATIENTS_FROM_DB,2025-05-25 18:39:01
LOAD_DOCTORS_FROM_DB,2025-05-25 18:39:01
Încărcare fișe medicale din DB,2025-05-25 18:39:01
LOAD_ROOMS_FROM_DB,2025-05-25 18:39:01
LOAD_NURSES_FROM_DB,2025-05-25 18:39:01
LOAD_INVOICES_FROM_DB,2025-05-25 18:39:01
LOAD_PATIENTS_FROM_DB,2025-05-25 18:39:01
LOAD_DOCTORS_FROM_DB,2025-05-25 18:39:01
Încărcare fișe medicale din DB,2025-05-25 18:39:01
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:39:23
LOAD_PATIENTS_FROM_DB,2025-05-25 18:43:01
LOAD_DOCTORS_FROM_DB,2025-05-25 18:43:01
Încărcare fișe medicale din DB,2025-05-25 18:43:01
LOAD_ROOMS_FROM_DB,2025-05-25 18:43:01
LOAD_NURSES_FROM_DB,2025-05-25 18:43:01
LOAD_INVOICES_FROM_DB,2025-05-25 18:43:01
LOAD_PATIENTS_FROM_DB,2025-05-25 18:43:01
LOAD_DOCTORS_FROM_DB,2025-05-25 18:43:01
Încărcare fișe medicale din DB,2025-05-25 18:43:01
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:43:18
LOAD_PATIENTS_FROM_DB,2025-05-25 18:51:48
LOAD_DOCTORS_FROM_DB,2025-05-25 18:51:48
Încărcare fișe medicale din DB,2025-05-25 18:51:48
LOAD_ROOMS_FROM_DB,2025-05-25 18:51:48
LOAD_NURSES_FROM_DB,2025-05-25 18:51:48
LOAD_INVOICES_FROM_DB,2025-05-25 18:51:48
LOAD_PATIENTS_FROM_DB,2025-05-25 18:51:48
LOAD_DOCTORS_FROM_DB,2025-05-25 18:51:48
Încărcare fișe medicale din DB,2025-05-25 18:51:48
LOAD_DOCTORS_FROM_DB,2025-05-25 18:51:48
READ_ALL_DOCTORS,2025-05-25 18:51:48
Încărcare fișe medicale din DB,2025-05-25 18:51:49
Încărcare fișe medicale + diagnostice din DB,2025-05-25 18:51:49
LOAD_PATIENTS_FROM_DB,2025-05-25 18:53:20
LOAD_DOCTORS_FROM_DB,2025-05-25 18:53:20
Încărcare fișe medicale din DB,2025-05-25 18:53:20
LOAD_ROOMS_FROM_DB,2025-05-25 18:53:20
LOAD_NURSES_FROM_DB,2025-05-25 18:53:20
LOAD_INVOICES_FROM_DB,2025-05-25 18:53:21
LOAD_PATIENTS_FROM_DB,2025-05-25 18:53:21
LOAD_DOCTORS_FROM_DB,2025-05-25 18:53:21
Încărcare fișe medicale din DB,2025-05-25 18:53:21
LOAD_DOCTORS_FROM_DB,2025-05-25 18:53:21
READ_ALL_DOCTORS,2025-05-25 18:53:21
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 18:53:21
Încărcare fișe medicale din DB,2025-05-25 18:53:21
Încărcare fișe medicale + diagnostice din DB,2025-05-25 18:53:21
DISPLAY_ALL_PATIENTS,2025-05-25 18:53:28
VIEW_RECORD: 5040630471335,2025-05-25 18:53:58
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 18:54:09
LOAD_DOCTORS_FROM_DB,2025-05-25 18:57:12
LOAD_DOCTORS_FROM_DB,2025-05-25 18:57:12
READ_ALL_DOCTORS,2025-05-25 18:57:12
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 18:57:12
LOAD_PATIENTS_FROM_DB,2025-05-25 19:04:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:04:11
Încărcare fișe medicale din DB,2025-05-25 19:04:11
LOAD_ROOMS_FROM_DB,2025-05-25 19:04:11
LOAD_NURSES_FROM_DB,2025-05-25 19:04:11
LOAD_INVOICES_FROM_DB,2025-05-25 19:04:11
LOAD_PATIENTS_FROM_DB,2025-05-25 19:04:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:04:11
Încărcare fișe medicale din DB,2025-05-25 19:04:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:04:11
READ_ALL_DOCTORS,2025-05-25 19:04:11
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:04:11
Încărcare fișe medicale din DB,2025-05-25 19:04:11
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:04:11
Căutare fișă medicală după ID: 2,2025-05-25 19:04:11
Căutare fișă medicală după ID: 3,2025-05-25 19:04:11
Căutare fișă medicală după ID: 4,2025-05-25 19:04:11
Căutare fișă medicală după ID: 5,2025-05-25 19:04:11
Căutare fișă medicală după ID: 6,2025-05-25 19:04:11
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:04:11
DISPLAY_ALL_PATIENTS,2025-05-25 19:04:17
Căutare fișă medicală după ID: 2,2025-05-25 19:04:34
VIEW_RECORD: 5040630471335,2025-05-25 19:04:37
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 19:04:50
LOAD_PATIENTS_FROM_DB,2025-05-25 19:07:22
LOAD_DOCTORS_FROM_DB,2025-05-25 19:07:23
Încărcare fișe medicale din DB,2025-05-25 19:07:23
LOAD_ROOMS_FROM_DB,2025-05-25 19:07:23
LOAD_NURSES_FROM_DB,2025-05-25 19:07:23
LOAD_INVOICES_FROM_DB,2025-05-25 19:07:23
LOAD_PATIENTS_FROM_DB,2025-05-25 19:07:23
LOAD_DOCTORS_FROM_DB,2025-05-25 19:07:23
Încărcare fișe medicale din DB,2025-05-25 19:07:23
LOAD_DOCTORS_FROM_DB,2025-05-25 19:07:23
READ_ALL_DOCTORS,2025-05-25 19:07:23
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:07:23
Încărcare fișe medicale din DB,2025-05-25 19:07:23
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:07:23
Căutare fișă medicală după ID: 2,2025-05-25 19:07:23
Căutare fișă medicală după ID: 3,2025-05-25 19:07:23
Căutare fișă medicală după ID: 4,2025-05-25 19:07:23
Căutare fișă medicală după ID: 5,2025-05-25 19:07:23
Căutare fișă medicală după ID: 6,2025-05-25 19:07:23
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:07:23
DISPLAY_ALL_PATIENTS,2025-05-25 19:07:33
Căutare fișă medicală după ID: 2,2025-05-25 19:07:50
VIEW_RECORD: 5040630471335,2025-05-25 19:07:53
LOAD_PATIENTS_FROM_DB,2025-05-25 19:12:27
LOAD_DOCTORS_FROM_DB,2025-05-25 19:12:27
Încărcare fișe medicale din DB,2025-05-25 19:12:27
LOAD_ROOMS_FROM_DB,2025-05-25 19:12:27
LOAD_NURSES_FROM_DB,2025-05-25 19:12:27
LOAD_INVOICES_FROM_DB,2025-05-25 19:12:27
LOAD_PATIENTS_FROM_DB,2025-05-25 19:12:27
LOAD_DOCTORS_FROM_DB,2025-05-25 19:12:27
Încărcare fișe medicale din DB,2025-05-25 19:12:27
LOAD_DOCTORS_FROM_DB,2025-05-25 19:12:27
READ_ALL_DOCTORS,2025-05-25 19:12:27
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:12:27
Încărcare fișe medicale din DB,2025-05-25 19:12:27
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:12:27
Căutare fișă medicală după ID: 2,2025-05-25 19:12:27
Căutare fișă medicală după ID: 3,2025-05-25 19:12:27
Căutare fișă medicală după ID: 4,2025-05-25 19:12:27
Căutare fișă medicală după ID: 5,2025-05-25 19:12:27
Căutare fișă medicală după ID: 6,2025-05-25 19:12:27
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:12:27
LOAD_PATIENTS_FROM_DB,2025-05-25 19:13:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:13:11
Încărcare fișe medicale din DB,2025-05-25 19:13:11
LOAD_ROOMS_FROM_DB,2025-05-25 19:13:11
LOAD_NURSES_FROM_DB,2025-05-25 19:13:11
LOAD_INVOICES_FROM_DB,2025-05-25 19:13:11
LOAD_PATIENTS_FROM_DB,2025-05-25 19:13:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:13:11
Încărcare fișe medicale din DB,2025-05-25 19:13:11
LOAD_DOCTORS_FROM_DB,2025-05-25 19:13:11
READ_ALL_DOCTORS,2025-05-25 19:13:11
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:13:11
Încărcare fișe medicale din DB,2025-05-25 19:13:11
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:13:11
Căutare fișă medicală după ID: 2,2025-05-25 19:13:11
Căutare fișă medicală după ID: 3,2025-05-25 19:13:11
Căutare fișă medicală după ID: 4,2025-05-25 19:13:11
Căutare fișă medicală după ID: 5,2025-05-25 19:13:11
Căutare fișă medicală după ID: 6,2025-05-25 19:13:11
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:13:11
DISPLAY_ALL_PATIENTS,2025-05-25 19:13:16
Căutare fișă medicală după ID: 2,2025-05-25 19:13:34
VIEW_RECORD: 5040630471335,2025-05-25 19:13:38
LOAD_DOCTORS_FROM_DB,2025-05-25 19:14:07
LOAD_DOCTORS_FROM_DB,2025-05-25 19:14:07
READ_ALL_DOCTORS,2025-05-25 19:14:07
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:14:07
LOAD_PATIENTS_FROM_DB,2025-05-25 19:17:50
LOAD_DOCTORS_FROM_DB,2025-05-25 19:17:50
Încărcare fișe medicale din DB,2025-05-25 19:17:50
LOAD_ROOMS_FROM_DB,2025-05-25 19:17:50
LOAD_NURSES_FROM_DB,2025-05-25 19:17:50
LOAD_INVOICES_FROM_DB,2025-05-25 19:17:50
LOAD_PATIENTS_FROM_DB,2025-05-25 19:17:50
LOAD_DOCTORS_FROM_DB,2025-05-25 19:17:50
Încărcare fișe medicale din DB,2025-05-25 19:17:50
LOAD_DOCTORS_FROM_DB,2025-05-25 19:17:50
READ_ALL_DOCTORS,2025-05-25 19:17:50
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:17:50
Încărcare fișe medicale din DB,2025-05-25 19:17:50
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:17:50
Căutare fișă medicală după ID: 2,2025-05-25 19:17:50
Căutare fișă medicală după ID: 3,2025-05-25 19:17:50
Căutare fișă medicală după ID: 4,2025-05-25 19:17:50
Căutare fișă medicală după ID: 5,2025-05-25 19:17:50
Căutare fișă medicală după ID: 6,2025-05-25 19:17:50
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:17:50
DISPLAY_ALL_PATIENTS,2025-05-25 19:17:56
READ_ALL_DOCTORS,2025-05-25 19:18:04
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:18:04
VIEW_RECORD: 5040630471335,2025-05-25 19:18:07
LOAD_PATIENTS_FROM_DB,2025-05-25 19:25:22
LOAD_DOCTORS_FROM_DB,2025-05-25 19:25:22
Încărcare fișe medicale din DB,2025-05-25 19:25:22
LOAD_ROOMS_FROM_DB,2025-05-25 19:25:22
LOAD_NURSES_FROM_DB,2025-05-25 19:25:22
LOAD_INVOICES_FROM_DB,2025-05-25 19:25:22
LOAD_PATIENTS_FROM_DB,2025-05-25 19:25:22
LOAD_DOCTORS_FROM_DB,2025-05-25 19:25:22
Încărcare fișe medicale din DB,2025-05-25 19:25:22
LOAD_DOCTORS_FROM_DB,2025-05-25 19:25:22
READ_ALL_DOCTORS,2025-05-25 19:25:22
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:25:22
Încărcare fișe medicale din DB,2025-05-25 19:25:22
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:25:22
Căutare fișă medicală după ID: 2,2025-05-25 19:25:22
Căutare fișă medicală după ID: 3,2025-05-25 19:25:22
Căutare fișă medicală după ID: 4,2025-05-25 19:25:22
Căutare fișă medicală după ID: 5,2025-05-25 19:25:22
Căutare fișă medicală după ID: 6,2025-05-25 19:25:22
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:25:22
READ_ALL_DOCTORS,2025-05-25 19:25:37
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:25:37
VIEW_RECORD: 5040630471335,2025-05-25 19:25:42
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 19:26:05
LOAD_PATIENTS_FROM_DB,2025-05-25 19:29:45
LOAD_DOCTORS_FROM_DB,2025-05-25 19:29:45
Încărcare fișe medicale din DB,2025-05-25 19:29:45
LOAD_ROOMS_FROM_DB,2025-05-25 19:29:45
LOAD_NURSES_FROM_DB,2025-05-25 19:29:45
LOAD_INVOICES_FROM_DB,2025-05-25 19:29:45
LOAD_PATIENTS_FROM_DB,2025-05-25 19:29:45
LOAD_DOCTORS_FROM_DB,2025-05-25 19:29:45
Încărcare fișe medicale din DB,2025-05-25 19:29:45
LOAD_DOCTORS_FROM_DB,2025-05-25 19:29:45
READ_ALL_DOCTORS,2025-05-25 19:29:45
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:29:46
Încărcare fișe medicale din DB,2025-05-25 19:29:46
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:29:46
Căutare fișă medicală după ID: 2,2025-05-25 19:29:46
Căutare fișă medicală după ID: 3,2025-05-25 19:29:46
Căutare fișă medicală după ID: 4,2025-05-25 19:29:46
Căutare fișă medicală după ID: 5,2025-05-25 19:29:46
Căutare fișă medicală după ID: 6,2025-05-25 19:29:46
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:29:46
READ_ALL_DOCTORS,2025-05-25 19:30:13
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:30:13
VIEW_RECORD: 5040630471335,2025-05-25 19:30:17
LOAD_PATIENTS_FROM_DB,2025-05-25 19:35:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:35:56
Încărcare fișe medicale din DB,2025-05-25 19:35:56
LOAD_ROOMS_FROM_DB,2025-05-25 19:35:56
LOAD_NURSES_FROM_DB,2025-05-25 19:35:56
LOAD_INVOICES_FROM_DB,2025-05-25 19:35:56
LOAD_PATIENTS_FROM_DB,2025-05-25 19:35:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:35:56
Încărcare fișe medicale din DB,2025-05-25 19:35:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:35:56
READ_ALL_DOCTORS,2025-05-25 19:35:56
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:35:56
Încărcare fișe medicale din DB,2025-05-25 19:35:56
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:35:56
Căutare fișă medicală după ID: 2,2025-05-25 19:35:56
Căutare fișă medicală după ID: 3,2025-05-25 19:35:56
Căutare fișă medicală după ID: 4,2025-05-25 19:35:56
Căutare fișă medicală după ID: 5,2025-05-25 19:35:56
Căutare fișă medicală după ID: 6,2025-05-25 19:35:56
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:35:56
READ_ALL_DOCTORS,2025-05-25 19:36:28
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:36:28
VIEW_RECORD: 5040630471335,2025-05-25 19:36:32
LOAD_PATIENTS_FROM_DB,2025-05-25 19:40:05
LOAD_DOCTORS_FROM_DB,2025-05-25 19:40:05
Încărcare fișe medicale din DB,2025-05-25 19:40:05
LOAD_ROOMS_FROM_DB,2025-05-25 19:40:05
LOAD_NURSES_FROM_DB,2025-05-25 19:40:05
LOAD_INVOICES_FROM_DB,2025-05-25 19:40:05
LOAD_PATIENTS_FROM_DB,2025-05-25 19:40:05
LOAD_DOCTORS_FROM_DB,2025-05-25 19:40:05
Încărcare fișe medicale din DB,2025-05-25 19:40:05
LOAD_DOCTORS_FROM_DB,2025-05-25 19:40:05
READ_ALL_DOCTORS,2025-05-25 19:40:05
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:40:05
Încărcare fișe medicale din DB,2025-05-25 19:40:05
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:40:05
Căutare fișă medicală după ID: 2,2025-05-25 19:40:05
Căutare fișă medicală după ID: 3,2025-05-25 19:40:05
Căutare fișă medicală după ID: 4,2025-05-25 19:40:05
Căutare fișă medicală după ID: 5,2025-05-25 19:40:05
Căutare fișă medicală după ID: 6,2025-05-25 19:40:05
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:40:05
READ_ALL_DOCTORS,2025-05-25 19:40:19
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:40:19
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 19:40:28
CREATE_PRESCRIPTION: ID=1,2025-05-25 19:41:34
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 19:41:40
DISPLAY_ALL_PRESCRIPTIONS,2025-05-25 19:42:15
READ_PRESCRIPTION_BY_ID: 1,2025-05-25 19:42:49
UPDATE_DOSAGE: ID=1,2025-05-25 19:42:49
GET_PRESCRIPTIONS_TO_RENEW_ON: 2025-05-25,2025-05-25 19:42:57
LOAD_PATIENTS_FROM_DB,2025-05-25 19:49:05
LOAD_DOCTORS_FROM_DB,2025-05-25 19:49:05
Încărcare fișe medicale din DB,2025-05-25 19:49:05
LOAD_ROOMS_FROM_DB,2025-05-25 19:49:05
LOAD_NURSES_FROM_DB,2025-05-25 19:49:05
LOAD_INVOICES_FROM_DB,2025-05-25 19:49:05
LOAD_PATIENTS_FROM_DB,2025-05-25 19:49:05
LOAD_DOCTORS_FROM_DB,2025-05-25 19:49:05
Încărcare fișe medicale din DB,2025-05-25 19:49:06
LOAD_DOCTORS_FROM_DB,2025-05-25 19:49:06
READ_ALL_DOCTORS,2025-05-25 19:49:06
Încărcare fișe medicale din DB,2025-05-25 19:49:06
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:49:06
Căutare fișă medicală după ID: 2,2025-05-25 19:49:06
Căutare fișă medicală după ID: 3,2025-05-25 19:49:06
Căutare fișă medicală după ID: 4,2025-05-25 19:49:06
Căutare fișă medicală după ID: 5,2025-05-25 19:49:06
Căutare fișă medicală după ID: 6,2025-05-25 19:49:06
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:49:06
LOAD_PATIENTS_FROM_DB,2025-05-25 19:50:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:50:56
Încărcare fișe medicale din DB,2025-05-25 19:50:56
LOAD_ROOMS_FROM_DB,2025-05-25 19:50:56
LOAD_NURSES_FROM_DB,2025-05-25 19:50:56
LOAD_INVOICES_FROM_DB,2025-05-25 19:50:56
LOAD_PATIENTS_FROM_DB,2025-05-25 19:50:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:50:56
Încărcare fișe medicale din DB,2025-05-25 19:50:56
LOAD_DOCTORS_FROM_DB,2025-05-25 19:50:56
READ_ALL_DOCTORS,2025-05-25 19:50:56
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:50:56
Încărcare fișe medicale din DB,2025-05-25 19:50:56
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:50:56
Căutare fișă medicală după ID: 2,2025-05-25 19:50:56
Căutare fișă medicală după ID: 3,2025-05-25 19:50:56
Căutare fișă medicală după ID: 4,2025-05-25 19:50:56
Căutare fișă medicală după ID: 5,2025-05-25 19:50:56
Căutare fișă medicală după ID: 6,2025-05-25 19:50:56
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:50:56
READ_ALL_DOCTORS,2025-05-25 19:51:09
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:51:09
VIEW_RECORD: 5040630471335,2025-05-25 19:51:15
LOAD_PATIENTS_FROM_DB,2025-05-25 19:53:29
LOAD_DOCTORS_FROM_DB,2025-05-25 19:53:29
Încărcare fișe medicale din DB,2025-05-25 19:53:29
LOAD_ROOMS_FROM_DB,2025-05-25 19:53:29
LOAD_NURSES_FROM_DB,2025-05-25 19:53:29
LOAD_INVOICES_FROM_DB,2025-05-25 19:53:29
LOAD_PATIENTS_FROM_DB,2025-05-25 19:53:29
LOAD_DOCTORS_FROM_DB,2025-05-25 19:53:29
Încărcare fișe medicale din DB,2025-05-25 19:53:29
LOAD_DOCTORS_FROM_DB,2025-05-25 19:53:29
READ_ALL_DOCTORS,2025-05-25 19:53:29
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:53:29
Încărcare fișe medicale din DB,2025-05-25 19:53:29
Încărcare fișe medicale + diagnostice din DB,2025-05-25 19:53:29
Căutare fișă medicală după ID: 2,2025-05-25 19:53:29
Căutare fișă medicală după ID: 3,2025-05-25 19:53:29
Căutare fișă medicală după ID: 4,2025-05-25 19:53:29
Căutare fișă medicală după ID: 5,2025-05-25 19:53:29
Căutare fișă medicală după ID: 6,2025-05-25 19:53:29
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 19:53:29
READ_ALL_DOCTORS,2025-05-25 19:53:41
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 19:53:41
LOAD_PATIENTS_FROM_DB,2025-05-25 21:05:43
LOAD_DOCTORS_FROM_DB,2025-05-25 21:05:43
Încărcare fișe medicale din DB,2025-05-25 21:05:43
LOAD_ROOMS_FROM_DB,2025-05-25 21:05:43
LOAD_NURSES_FROM_DB,2025-05-25 21:05:43
LOAD_INVOICES_FROM_DB,2025-05-25 21:05:43
LOAD_PATIENTS_FROM_DB,2025-05-25 21:05:43
LOAD_DOCTORS_FROM_DB,2025-05-25 21:05:43
Încărcare fișe medicale din DB,2025-05-25 21:05:43
LOAD_DOCTORS_FROM_DB,2025-05-25 21:05:43
READ_ALL_DOCTORS,2025-05-25 21:05:43
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 21:05:43
Încărcare fișe medicale din DB,2025-05-25 21:05:43
Încărcare fișe medicale + diagnostice din DB,2025-05-25 21:05:43
Căutare fișă medicală după ID: 2,2025-05-25 21:05:43
Căutare fișă medicală după ID: 3,2025-05-25 21:05:43
Căutare fișă medicală după ID: 4,2025-05-25 21:05:43
Căutare fișă medicală după ID: 5,2025-05-25 21:05:43
Căutare fișă medicală după ID: 6,2025-05-25 21:05:43
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 21:05:43
READ_ALL_DOCTORS,2025-05-25 21:06:00
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 21:06:00
VIEW_RECORD: 5040630471335,2025-05-25 21:06:03
UPDATE_DIAGNOSIS_NAME_BY_ID: ID=3 -> Migrena,2025-05-25 21:06:26
DISPLAY_DIAGNOSES: 5040630471335,2025-05-25 21:06:32
LOAD_PATIENTS_FROM_DB,2025-05-25 21:07:08
LOAD_DOCTORS_FROM_DB,2025-05-25 21:07:08
Încărcare fișe medicale din DB,2025-05-25 21:07:08
LOAD_ROOMS_FROM_DB,2025-05-25 21:07:08
LOAD_NURSES_FROM_DB,2025-05-25 21:07:08
LOAD_INVOICES_FROM_DB,2025-05-25 21:07:08
LOAD_PATIENTS_FROM_DB,2025-05-25 21:07:08
LOAD_DOCTORS_FROM_DB,2025-05-25 21:07:08
Încărcare fișe medicale din DB,2025-05-25 21:07:08
LOAD_DOCTORS_FROM_DB,2025-05-25 21:07:08
READ_ALL_DOCTORS,2025-05-25 21:07:08
LOAD_ALL_DIAGNOSES_FROM_DB,2025-05-25 21:07:08
Încărcare fișe medicale din DB,2025-05-25 21:07:08
Încărcare fișe medicale + diagnostice din DB,2025-05-25 21:07:08
Căutare fișă medicală după ID: 2,2025-05-25 21:07:08
Căutare fișă medicală după ID: 3,2025-05-25 21:07:08
Căutare fișă medicală după ID: 4,2025-05-25 21:07:08
Căutare fișă medicală după ID: 5,2025-05-25 21:07:08
Căutare fișă medicală după ID: 6,2025-05-25 21:07:08
LINK_PATIENTS_WITH_LOADED_MEDICAL_RECORDS,2025-05-25 21:07:08
LOAD_PATIENTS_FROM_DB,2025-05-25 21:29:33
LOAD_DOCTORS_FROM_DB,2025-05-25 21:29:33
Încărcare fișe medicale din DB,2025-05-25 21:29:33
